"","isFinal_t_0","MinutesSincePreviousCommit_t_0","NumberOfFilesAdded_t_0","NumberOfFilesAddedNet_t_0","NumberOfLinesAddedByAddedFiles_t_0","NumberOfLinesAddedByAddedFilesNet_t_0","NumberOfFilesDeleted_t_0","NumberOfFilesDeletedNet_t_0","NumberOfLinesDeletedByDeletedFiles_t_0","NumberOfLinesDeletedByDeletedFilesNet_t_0","NumberOfFilesModified_t_0","NumberOfFilesModifiedNet_t_0","NumberOfFilesRenamed_t_0","NumberOfFilesRenamedNet_t_0","NumberOfLinesAddedByModifiedFiles_t_0","NumberOfLinesAddedByModifiedFilesNet_t_0","NumberOfLinesDeletedByModifiedFiles_t_0","NumberOfLinesDeletedByModifiedFilesNet_t_0","NumberOfLinesAddedByRenamedFiles_t_0","NumberOfLinesAddedByRenamedFilesNet_t_0","NumberOfLinesDeletedByRenamedFiles_t_0","NumberOfLinesDeletedByRenamedFilesNet_t_0","Density_t_0","AffectedFilesRatioNet_t_0","isInitial_t_1","precByMerge_t_1","MinutesSincePreviousCommit_t_1","NumberOfFilesAdded_t_1","NumberOfFilesAddedNet_t_1","NumberOfLinesAddedByAddedFiles_t_1","NumberOfLinesAddedByAddedFilesNet_t_1","NumberOfFilesDeleted_t_1","NumberOfFilesDeletedNet_t_1","NumberOfLinesDeletedByDeletedFiles_t_1","NumberOfLinesDeletedByDeletedFilesNet_t_1","NumberOfFilesModified_t_1","NumberOfFilesModifiedNet_t_1","NumberOfFilesRenamed_t_1","NumberOfFilesRenamedNet_t_1","NumberOfLinesAddedByModifiedFiles_t_1","NumberOfLinesAddedByModifiedFilesNet_t_1","NumberOfLinesDeletedByModifiedFiles_t_1","NumberOfLinesDeletedByModifiedFilesNet_t_1","NumberOfLinesAddedByRenamedFiles_t_1","NumberOfLinesAddedByRenamedFilesNet_t_1","NumberOfLinesDeletedByRenamedFiles_t_1","NumberOfLinesDeletedByRenamedFilesNet_t_1","Density_t_1","AffectedFilesRatioNet_t_1","d_isFinal_t_0","d_MinutesSincePreviousCommit_t_0","d_NumberOfFilesAdded_t_0","d_NumberOfFilesAddedNet_t_0","d_NumberOfLinesAddedByAddedFiles_t_0","d_NumberOfLinesAddedByAddedFilesNet_t_0","d_NumberOfFilesDeleted_t_0","d_NumberOfFilesDeletedNet_t_0","d_NumberOfLinesDeletedByDeletedFiles_t_0","d_NumberOfLinesDeletedByDeletedFilesNet_t_0","d_NumberOfFilesModified_t_0","d_NumberOfFilesModifiedNet_t_0","d_NumberOfFilesRenamed_t_0","d_NumberOfFilesRenamedNet_t_0","d_NumberOfLinesAddedByModifiedFiles_t_0","d_NumberOfLinesAddedByModifiedFilesNet_t_0","d_NumberOfLinesDeletedByModifiedFiles_t_0","d_NumberOfLinesDeletedByModifiedFilesNet_t_0","d_NumberOfLinesAddedByRenamedFiles_t_0","d_NumberOfLinesAddedByRenamedFilesNet_t_0","d_NumberOfLinesDeletedByRenamedFiles_t_0","d_NumberOfLinesDeletedByRenamedFilesNet_t_0","d_Density_t_0","d_AffectedFilesRatioNet_t_0","d_isInitial_t_1","d_precByMerge_t_1","d_MinutesSincePreviousCommit_t_1","d_NumberOfFilesAdded_t_1","d_NumberOfFilesAddedNet_t_1","d_NumberOfLinesAddedByAddedFiles_t_1","d_NumberOfLinesAddedByAddedFilesNet_t_1","d_NumberOfFilesDeleted_t_1","d_NumberOfFilesDeletedNet_t_1","d_NumberOfLinesDeletedByDeletedFiles_t_1","d_NumberOfLinesDeletedByDeletedFilesNet_t_1","d_NumberOfFilesModified_t_1","d_NumberOfFilesModifiedNet_t_1","d_NumberOfFilesRenamed_t_1","d_NumberOfFilesRenamedNet_t_1","d_NumberOfLinesAddedByModifiedFiles_t_1","d_NumberOfLinesAddedByModifiedFilesNet_t_1","d_NumberOfLinesDeletedByModifiedFiles_t_1","d_NumberOfLinesDeletedByModifiedFilesNet_t_1","d_NumberOfLinesAddedByRenamedFiles_t_1","d_NumberOfLinesAddedByRenamedFilesNet_t_1","d_NumberOfLinesDeletedByRenamedFiles_t_1","d_NumberOfLinesDeletedByRenamedFilesNet_t_1","d_Density_t_1","d_AffectedFilesRatioNet_t_1","est_t1","est_t0","y_t1","y_t0"
"1538",0,32.5167,0,0,0,0,0,0,0,0,2,2,0,0,51,40,4,4,0,0,0,0,0.8,1,0,0,5662.6333,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.999953632221028,0.853570441261452,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.660906911644047,0.469270461005324,0.999891692888462,0.999985569416126,0.53079370564147,0.400345209217393,0.998295361571754,0.977020311932442,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.784636427818426,0.999442489328623,0.999989594926756,0.999971611632163,1.312580273254e-18,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.904440432136732,0.934872871163175,0.908187462469073,0.913915717028887,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.89605584559101,0.999788304935118,3,3,0,0
"16111",0,0.0167,0,0,0,0,0,0,0,0,2,2,0,0,37,21,19,14,0,0,0,0,0.625,1,0,0,79.05,0,0,0,0,0,0,0,0,1,1,0,0,9,7,3,2,0,0,0,0,0.75,1,0.999953632221028,0.878258021979546,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.660906911644047,0.469270461005324,0.999891692888462,0.999985569416126,0.676913788470971,0.766097492362532,0.939068811771084,0.977639733486152,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.527304025906132,0.999442489328623,0.999989594926756,0.999971611632163,0.866701861687398,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.997476026575612,0.999758837638508,0.968347286796436,0.973434689972703,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.760555012408084,0.999788304935118,3,3,0,0
"1698",0,1.8333,0,0,0,0,0,0,0,0,4,4,0,0,22,15,4,3,0,0,0,0,0.69231,1,0,0,28.8167,0,0,0,0,0,0,0,0,4,4,0,0,35,31,22,19,0,0,0,0,0.87719,1,0.999953632221028,0.893324667227928,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.224860281613501,0.159992731964737,0.999891692888462,0.999985569416126,0.900320844919823,0.881455856612933,0.998295361571754,0.974570911513017,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.622295235718862,0.999442489328623,0.999989594926756,0.999971611632163,0.965492300049279,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.132540952095972,0.0693688836326261,0.999998303799918,0.999998303799918,0.685044937611316,0.488095669453325,0.713070287720097,0.507032660443066,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.946701370754479,0.999788304935118,3,3,0,0
"1758",0,17.75,0,0,0,0,0,0,0,0,1,1,0,0,35,32,1,1,0,0,0,0,0.91667,1,0,1,25.0667,0,0,0,0,0,0,0,0,1,1,0,0,45,33,23,11,0,0,0,0,0.64706,1,0.999953632221028,0.974900699843993,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.706701395997484,0.554393735780101,0.998758432012702,0.969672110674165,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.991660875540958,0.999442489328623,0.999989594926756,0.136359765222577,0.968923212877359,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.575591519930556,0.452936735043848,0.68366336665606,0.841594771608686,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.557375879125691,0.999788304935118,3,3,0,0
"1798",0,0,0,0,0,0,0,0,0,0,1,1,0,0,68,64,12,10,0,0,0,0,0.925,1,0,0,0,4,4,284,235,0,0,0,0,1,1,0,0,6,6,6,6,0,0,0,0,0.83446,1,0.999953632221028,0.878119514341294,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.390804716557337,0.271516280632901,0.997060507062562,0.991716714448995,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.997054900984648,0.999442489328623,0.999989594926756,0.999971611632163,0.991856989567389,0.448569612404996,0.448569612404996,0.00212102044710122,0.000457873556133669,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.978055318528895,0.999575373431728,0.997462797115876,0.988497060126487,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.881555895968971,0.999788304935118,3,3,0,0
"1808",0,0,2,2,185,156,0,0,0,0,2,2,0,0,22,20,6,4,0,0,0,0,0.84507,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,13,15,11,0,0,0,0,0.82759,1,0.999953632221028,0.878119514341294,0.0142852178243014,0.0142852178243014,0.00776453217669686,0.000101951321222846,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.660906911644047,0.469270461005324,0.999891692888462,0.999985569416126,0.900320844919823,0.785323886404265,0.997986647944456,0.977020311932442,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.874975167172664,0.999442489328623,0.999989594926756,0.999971611632163,0.991856989567389,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.989301704886395,0.927820744916753,0.903239460179772,0.841594771608686,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.871315201593398,0.999788304935118,3,3,0,0
"18112",0,2.0167,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,8049.1167,0,0,0,0,0,0,0,0,8,8,0,0,36,28,10,9,0,0,0,0,0.80435,1,0.999953632221028,0.89484576308753,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.85299648673145,0.845929802477234,0.998758432012702,0.969672110674165,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.90214807291967,0.999442489328623,0.999989594926756,0.999971611632163,2.27276445685152e-19,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.0480624364251115,0.0537616109676623,0.999998303799918,0.999998303799918,0.67117090968966,0.54871486785426,0.986153334839269,0.916388030181125,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.83792537891781,0.999788304935118,3,3,0,0
"1848",0,1315.6,0,0,0,0,0,0,0,0,5,5,0,0,75,59,33,31,0,0,0,0,0.83333,1,0,0,1403.3333,0,0,0,0,0,0,0,0,25,25,0,0,148,130,231,172,0,0,0,0,0.79683,1,0.999953632221028,0.00212297249126999,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.160097608792758,0.107283596238578,0.999891692888462,0.999985569416126,0.35028135969189,0.2909675371405,0.618092634657618,0.388470743300655,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.850830537798662,0.999442489328623,0.999989594926756,0.999971611632163,0.0214883485436659,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.0240847537082379,0.0268269566323264,0.999998303799918,0.999998303799918,0.0610095205388654,0.0475320211331238,0.026376396203512,0.0126020567064231,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.827438714414926,0.999788304935118,3,3,0,0
"1868",0,1.6667,0,0,0,0,0,0,0,0,5,5,0,0,42,38,24,21,0,0,0,0,0.89394,1,0,0,1.8333,0,0,0,0,0,0,0,0,4,4,0,0,22,15,4,3,0,0,0,0,0.69231,1,0.999953632221028,0.891942908393633,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.160097608792758,0.107283596238578,0.999891692888462,0.999985569416126,0.621743807376418,0.43885734085807,0.824434462801989,0.724466227318319,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.965398881916808,0.999442489328623,0.999989594926756,0.999971611632163,0.990179684903998,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.132540952095972,0.0693688836326261,0.999998303799918,0.999998303799918,0.895867010592722,0.883001663670314,0.981657049052156,0.991152678641032,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.657312545399019,0.999788304935118,3,3,0,0
"1878",0,122.35,0,0,0,0,0,0,0,0,3,3,0,0,4,3,7,6,0,0,0,0,0.81818,1,0,0,46.6,0,0,0,0,0,0,0,0,2,2,0,0,29,24,11,10,0,0,0,0,0.85,1,0.999953632221028,0.15318530022096,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.28476716945165,0.181491180514794,0.999891692888462,0.999985569416126,0.883820561640452,0.885262011450847,0.997832291130807,0.981919112771293,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.820034694547027,0.999442489328623,0.999989594926756,0.999971611632163,0.949222179490457,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.508612957865033,0.397116645609155,0.999998303799918,0.999998303799918,0.779076167061706,0.644014491479752,0.975160668634593,0.880980754213657,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.905252262577992,0.999788304935118,3,3,0,0
"1908",1,2.3,1,1,26,11,0,0,0,0,2,2,0,0,107,62,9,3,0,0,0,0,0.53521,1,0,0,8.5833,0,0,0,0,0,0,0,0,1,1,0,0,53,46,32,28,0,0,0,0,0.87059,1,0.119397448623407,0.897195416615476,0.0571171393279778,0.0571171393279778,0.702513791270293,0.883647888566383,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.660906911644047,0.469270461005324,0.999891692888462,0.999985569416126,0.192271938140447,0.279296783235941,0.997523577503509,0.974570911513017,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.366791225072018,0.999442489328623,0.999989594926756,0.999971611632163,0.984004041813455,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.526955582722465,0.309147187902362,0.448267291378023,0.292203191484899,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.936876579121004,0.999788304935118,3,3,0,0
"1948",0,2685.3667,0,0,0,0,0,0,0,0,1,1,0,0,5,4,1,1,0,0,0,0,0.83333,1,0,0,332.4667,0,0,0,0,0,0,0,0,3,3,0,0,28,23,43,34,0,0,0,0,0.80282,1,0.999953632221028,0,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.894095253276786,0.904928115937653,0.998758432012702,0.969672110674165,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.850830537798662,0.999442489328623,0.999989594926756,0.999971611632163,0.060331828420325,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.204353691162285,0.211942312325478,0.999998303799918,0.999998303799918,0.795957470877765,0.669949091993111,0.28744980506083,0.216390769914586,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.835783586696366,0.999788304935118,3,3,0,0
"1958",0,72.6667,3,3,146,119,0,0,0,0,1,1,0,0,71,60,9,7,0,0,0,0,0.82301,1,0,0,795.2833,0,0,0,0,0,0,0,0,1,1,0,0,9,9,4,4,0,0,0,0,1,1,0.999953632221028,0.384082854026239,0,0,0.0141224547386933,0.0007789648838045,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.373437563615003,0.28707728583898,0.997523577503509,0.984368513190719,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.829770570144844,0.999442489328623,0.999989594926756,0.999971611632163,0.0143007365748127,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.997476026575612,0.988668484808684,0.981657049052156,0.999009109787693,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.89605584559101,0.999788304935118,3,3,0,0
"1968",0,57.9833,3,3,25,17,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.69231,1,0,0,0.2667,1,1,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73684,1,0.999953632221028,0.542444535075769,0,0,0.721563629178501,0.74259441452188,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.85299648673145,0.845929802477234,0.998912788826351,0.96722271025474,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.622295235718862,0.999442489328623,0.999989594926756,0.999971611632163,0.991612983047056,0.959300404676546,0.959300404676546,0.851050042592956,0.849728328714776,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.29096136542001,0.27763355000974,0.999998303799918,0.999998303799918,0.883684095563832,0.909548340389911,0.908187462469073,0.913915717028887,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.739709128226859,0.999788304935118,3,3,0,0
"1988",0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,5,4,4,0,0,0,0,1,1,0,0,2160.1833,3,3,200,125,0,0,0,0,1,1,0,0,44,23,5,5,0,0,0,0,0.61446,1,0.999953632221028,0.878119514341294,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.28476716945165,0.181491180514794,0.999891692888462,0.999985569416126,0.894095253276786,0.92459422042446,0.998295361571754,0.977020311932442,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.90214807291967,0.999442489328623,0.999989594926756,0.999971611632163,6.10472238773996e-19,0.64249766468774,0.64249766468774,0.0180739287058922,0.0100318655469517,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.58364402786179,0.669949091993111,0.991501797476813,0.998080571214835,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.482530473835241,0.999788304935118,3,3,0,0
"2098",0,49.2167,1,1,89,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67416,1,0,0,4283.3833,1,1,83,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56627,1,0.999953632221028,0.663651491922258,0.0571171393279778,0.0571171393279778,0.0238605085481331,0.0405152787552527,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.547354989324375,0.418626429913011,0.999891692888462,0.999985569416126,0.842721795095116,0.826263697990427,0.998912788826351,0.96722271025474,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.598436906115981,0.999442489328623,0.999989594926756,0.999971611632163,0,0.959300404676546,0.959300404676546,0.0697213062018551,0.163540937760934,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.29096136542001,0.27763355000974,0.999998303799918,0.999998303799918,0.883684095563832,0.909548340389911,0.908187462469073,0.913915717028887,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.380554529465761,0.999788304935118,3,3,0,0
"21112",0,12.8,0,0,0,0,0,0,0,0,1,1,0,0,22,21,39,16,0,0,0,0,0.60656,1,0,0,21.6333,0,0,0,0,0,0,0,0,6,6,0,0,71,66,70,66,0,0,0,0,0.93617,1,0.999953632221028,0.984281057432393,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.900320844919823,0.766097492362532,0.480531415894705,0.905304446009628,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.497116185365696,0.999442489328623,0.999989594926756,0.999971611632163,0.972064465171739,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.010531154597875,0.00346858595300636,0.999998303799918,0.999998303799918,0.430635583097176,0.21880326916123,0.197790303994243,0.101952572293222,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.999986153228738,0.999788304935118,3,3,0,0
"2148",0,0,4,4,284,235,0,0,0,0,1,1,0,0,6,6,6,6,0,0,0,0,0.83446,1,0,0,72.6667,3,3,146,119,0,0,0,0,1,1,0,0,71,60,9,7,0,0,0,0,0.82301,1,0.999953632221028,0.878119514341294,0,0,0.011331620054864,0.0123111004982425,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.90436994491312,0.944260324911267,0.997986647944456,0.981919112771293,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.853150890279542,0.999442489328623,0.999989594926756,0.999971611632163,0.925373492712939,0.64249766468774,0.64249766468774,0.0300550178631637,0.0120587066029779,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.430635583097176,0.235341482142858,0.994265368524422,0.971615264263912,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.864586547489368,0.999788304935118,3,3,0,0
"2168",0,73,0,0,0,0,0,0,0,0,3,3,0,0,48,36,11,9,0,0,0,0,0.76271,1,0,0,43.7667,0,0,0,0,0,0,0,0,3,3,0,0,27,15,1,1,0,0,0,0,0.57143,1,0.999953632221028,0.381402541548467,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.28476716945165,0.181491180514794,0.999891692888462,0.999985569416126,0.561110406219786,0.477369472498747,0.997214863876211,0.98926731402957,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.719981210784431,0.999442489328623,0.999989594926756,0.999971611632163,0.951814394241337,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.204353691162285,0.211942312325478,0.999998303799918,0.999998303799918,0.812962781786304,0.883001663670314,0.931691642646866,0.948078779109982,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.390701668156451,0.999788304935118,3,3,0,0
"2258",0,2.3833,0,0,0,0,0,0,0,0,1,1,0,0,8,8,4,4,0,0,0,0,1,1,0,0,12.8,0,0,0,0,0,0,0,0,1,1,0,0,22,21,39,16,0,0,0,0,0.60656,1,0.999953632221028,0.897886296032624,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.924919328185788,0.98359253388488,0.998295361571754,0.977020311932442,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.90214807291967,0.999442489328623,0.999989594926756,0.999971611632163,0.980146140447545,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.995939204379208,0.999672881826629,0.999998303799918,0.999998303799918,0.895867010592722,0.723597734565649,0.330084563900914,0.624088540928226,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.464831227319295,0.999788304935118,3,3,0,0
"2268",0,1505.2333,0,0,0,0,0,0,0,0,2,2,0,0,45,35,1,1,0,0,0,0,0.78261,1,0,0,1945.8167,0,0,0,0,0,0,0,0,3,3,0,0,23,18,7,5,0,0,0,0,0.76667,1,0.999953632221028,0.0112242240492415,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.660906911644047,0.469270461005324,0.999891692888462,0.999985569416126,0.591427106798102,0.496625538319085,0.998758432012702,0.969672110674165,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.753056234693458,0.999442489328623,0.999989594926756,0.999971611632163,2.45230037187242e-18,0.999372727021921,0.999372727021921,0.999870922480442,0.999769499663311,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.204353691162285,0.211942312325478,0.999998303799918,0.999998303799918,0.879997868181111,0.80549031964505,0.999773871246093,0.998080571214835,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.785252657910662,0.999788304935118,3,3,0,0
"2278",0,1267.4833,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,6,0,0,0,0,1,1,0,0,939.45,2,2,80,54,0,0,0,0,2,2,0,0,14,13,66,55,0,0,0,0,0.7625,1,0.999953632221028,1.8268614974479e-05,0.999965247701101,0.999965247701101,0.999960096371809,0.999967651416081,0.999215787733252,0.99923164735949,0.999823095380578,0.999862460680179,0.992914996060948,0.99366414293485,0.999891692888462,0.999985569416126,0.85299648673145,0.845929802477234,0.997986647944456,0.981919112771293,0.999930075747534,0.999887544990918,0.999681143240833,0.999809152987231,0.90214807291967,0.999442489328623,0.999989594926756,0.999971611632163,0.0119668353152092,0.827851736005216,0.827851736005216,0.0798484519752893,0.0991549189359132,0.999956607108406,0.999956607108406,0.999965276718547,0.999785805783155,0.508612957865033,0.397116645609155,0.999998303799918,0.999998303799918,0.989301704886395,0.927820744916753,0.20127390050941,0.0947533040776053,0.999687129189831,0.999763901023074,0.999977117271843,0.999997525806207,0.779223696888125,0.999788304935118,3,3,0,0
